rh_id,n_ref,not_included,statut_infos,departement,code_departement,ville,code_commune,nom,structure_porteuse,code_postal,adresse,adresse_suite,adresse_full,geo_lat,geo_lon,nature_juridique,type_lieu,rattachement,tel_structure,latitude,longitude,result_label,result_score,result_type,result_id,result_housenumber,result_name,result_street,result_postcode,result_city,result_context,result_citycode,result_oldcitycode,result_oldcity,result_district
RH_fiche_429_,Ref_0429,,,65,=65=,Vic en Bigorre,,France Services - Vic-en-Bigorre,CC Adour Madiran,65500,21 Place du Corps Franc Pommies,,21 Place du Corps Franc Pommies 65500 Vic en Bigorre,,,collectivité territoriale,,,,43.38676,0.054881,21 Place du Corps Franc Pommies 65500 Vic-en-Bigorre,0.95,housenumber,65460_0380_00021,21,Place du Corps Franc Pommies,,65500,Vic-en-Bigorre,"65, Hautes-Pyrénées, Occitanie",65460,,,
RH_fiche_430_,Ref_0430,,,65,=65=,Vic en Bigorre,,Restos du Cœur,Restos du coeur,65500,17 rue Barrère de Vieuzac,,17 rue Barrère de Vieuzac 65500 Vic en Bigorre,,,Association,,,,43.384458,0.05662,17 Rue Barere Vieuzac 65500 Vic-en-Bigorre,0.88,housenumber,65460_0160_00017,17,Rue Barere Vieuzac,,65500,Vic-en-Bigorre,"65, Hautes-Pyrénées, Occitanie",65460,,,
RH_fiche_431_,Ref_0431,,,11,=11=,Lézignan-Corbières,,Info Jeunes Lézignan MJC,,11200,25 rue Marat,,25 rue Marat 11200 Lézignan-Corbières,,,,,,04 68 27 03 34,43.199696,2.757916,25 Rue Marat 11200 Lézignan-Corbières,0.96,housenumber,11203_1030_00025,25,Rue Marat,,11200,Lézignan-Corbières,"11, Aude, Occitanie",11203,,,
RH_fiche_432_,Ref_0432,,,65,=65=,Vic en Bigorre,,Maison Départementale de la Solidarité,Conseil Départemental,65500,445 avenue J Fourcade,,445 avenue J Fourcade 65500 Vic en Bigorre,,,collectivité territoriale,,,05 62 96 74 23,43.390384,0.05315,445 Avenue Jacques Fourcade 65500 Vic-en-Bigorre,0.81,housenumber,65460_0740_00445,445,Avenue Jacques Fourcade,,65500,Vic-en-Bigorre,"65, Hautes-Pyrénées, Occitanie",65460,,,
RH_fiche_433_,Ref_0433,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RH_fiche_434_,Ref_0434,,,65,=65=,Vic en Bigorre,,Médiathèque Adour Madiran,,65500,Quai Rossignol,,Quai Rossignol 65500 Vic en Bigorre,,,,,,05 62 43 05 25,43.383138,0.051068,Quai Rossignol 65500 Vic-en-Bigorre,0.96,street,65460_1180,,Quai Rossignol,,65500,Vic-en-Bigorre,"65, Hautes-Pyrénées, Occitanie",65460,,,
RH_fiche_435_,Ref_0435,,Actualisé (S.),31,=31=,Toulouse,,Part'ages 31,,31000,Allées Jules Guesdes,La Cantine du Quai,Allées Jules Guesdes 31000 Toulouse,,,Association,,,06 89 17 59 46,43.593656,1.446874,Allées Jules Guesde 31000 Toulouse,0.9,street,31555_4812,,Allées Jules Guesde,,31000,Toulouse,"31, Haute-Garonne, Occitanie",31555,,,
RH_fiche_436_,Ref_0436,,Actualisé (S.),31,=31=,Toulouse,,Actisse,,31000,Allées Jules Guesdes,La Cantine du Quai,Allées Jules Guesdes 31000 Toulouse,,,Association,,,,43.593656,1.446874,Allées Jules Guesde 31000 Toulouse,0.9,street,31555_4812,,Allées Jules Guesde,,31000,Toulouse,"31, Haute-Garonne, Occitanie",31555,,,
RH_fiche_437_,Ref_0437,,,31,=31=,Villeneuve Tolosane,,Club tolosane informatique,,31270,16 rue de la république,,16 rue de la république 31270 Villeneuve Tolosane,,,Association,,,05 61 31 18 13,43.524437,1.341921,16 Rue de la République 31270 Villeneuve-Tolosane,0.96,housenumber,31588_0740_00016,16,Rue de la République,,31270,Villeneuve-Tolosane,"31, Haute-Garonne, Occitanie",31588,,,
RH_fiche_438_,Ref_0438,,,31,=31=,Montrabé,,Club informatique Montrabé,,31850,Espace St Exupéry - allée de la gare,,Espace St Exupéry - allée de la gare 31850 Montrabé,,,Association,,,05 34 26 40 40,43.64452,1.524718,Allée de la Gare 31850 Montrabé,0.61,street,31389_0135,,Allée de la Gare,,31850,Montrabé,"31, Haute-Garonne, Occitanie",31389,,,
RH_fiche_439_,Ref_0439,,,31,=31=,Toulouse,,Lieu Ressources formation,Lieu Ressources formation,31500,1 impasse baurot,,1 impasse baurot 31500 Toulouse,,,Assocation,,,05 62 48 53 20,43.607609,1.469624,1 Impasse du Général Baurot 31500 Toulouse,0.72,housenumber,31555_3811_00001,1,Impasse du Général Baurot,,31500,Toulouse,"31, Haute-Garonne, Occitanie",31555,,,
RH_fiche_440_,Ref_0440,,,31,=31=,COLOMIERS,,Envoi,,31770,5 avenue Clément ADER,,5 avenue Clément ADER 31770 COLOMIERS,,,SASU,,,0561432734,43.61726,1.34597,5 Avenue Clément Ader 31770 Colomiers,0.97,housenumber,31149_0370_00005,5,Avenue Clément Ader,,31770,Colomiers,"31, Haute-Garonne, Occitanie",31149,,,
RH_fiche_441_,Ref_0441,,,31,=31=,Toulouse,,Face Grand Toulouse,,31500,32 rue de la Caravelle,,32 rue de la Caravelle 31500 Toulouse,,,,,,05 34 42 07 22,43.616959,1.462545,32 Rue de la Caravelle 31500 Toulouse,0.97,housenumber,31555_1690_00032,32,Rue de la Caravelle,,31500,Toulouse,"31, Haute-Garonne, Occitanie",31555,,,
RH_fiche_442_,Ref_0442,,,31,=31=,Rieumes,,MJC Rieumes,,31370,410 rue du pigeonnier,,410 rue du pigeonnier 31370 Rieumes,,,,,,06 49 04 78 81,43.407478,1.117066,410 Rue du Pigeonnier 31370 Rieumes,0.96,housenumber,31454_0588_00410,410,Rue du Pigeonnier,,31370,Rieumes,"31, Haute-Garonne, Occitanie",31454,,,
RH_fiche_443_,Ref_0443,,,31,=31=,Lherm,,MJC Lherm,,31600,2 av de Gascogne,,2 av de Gascogne 31600 Lherm,,,,,,05 61 56 02 32,43.429655,1.222155,2 Avenue de Gascogne 31600 Lherm,0.79,housenumber,31299_0072_00002,2,Avenue de Gascogne,,31600,Lherm,"31, Haute-Garonne, Occitanie",31299,,,
RH_fiche_444_,Ref_0444,,,31,=31=,Le Fousseret,,Espace de vie sociale Foyers Ruraux,Foyer rural,31430,136 route de Pouy-de-Touges,,136 route de Pouy-de-Touges 31430 Le Fousseret,,,,,,09 81 22 02 28,43.291826,1.06529,136 Route de Pouy de Touges 31430 Le Fousseret,0.95,housenumber,31193_0187_00136,136,Route de Pouy de Touges,,31430,Le Fousseret,"31, Haute-Garonne, Occitanie",31193,,,
RH_fiche_445_,Ref_0445,,,31,=31=,Launac,,Club informatique,CCAS de Launac,31330,1 Place des Jardins Galembrun,,1 Place des Jardins Galembrun 31330 Launac,,,,,,,43.758948,1.139129,1 Place des Jardins 31330 Launac,0.72,housenumber,31281_0185_00001,1,Place des Jardins,,31330,Launac,"31, Haute-Garonne, Occitanie",31281,,,
RH_fiche_446_,Ref_0446,,,31,=31=,Grenade,,CCAS Grenade,,31330,17 avenue Lazare Carnot,,17 avenue Lazare Carnot 31330 Grenade,,,Collectivités,,,05 61 37 66 00,43.769362,1.295289,17 Avenue Lazare Carnot 31330 Grenade,0.96,housenumber,31232_0118_00017,17,Avenue Lazare Carnot,,31330,Grenade,"31, Haute-Garonne, Occitanie",31232,,,
RH_fiche_447_,Ref_0447,,,31,=31=,Toulouse,,Lien social insertion et solidarité (ALIS),,31100,3 Cheminement Robert Cambert,,3 Cheminement Robert Cambert 31100 Toulouse,,,Association,,,,43.568771,1.402858,3 Cheminement Robert Cambert 31100 Toulouse,0.97,housenumber,31555_7530_00003,3,Cheminement Robert Cambert,,31100,Toulouse,"31, Haute-Garonne, Occitanie",31555,,,
RH_fiche_448_,Ref_0448,,,31,=31=,Lasserre-Pradère,,Association Macarion,,31530,2 place de la Mairie,,2 place de la Mairie 31530 Lasserre-Pradère,,,Association,,,05 61 06 04 62,43.63881,1.169439,2 Place de la Mairie 31530 Lasserre-Pradère,0.95,housenumber,31277_0001_00002,2,Place de la Mairie,,31530,Lasserre-Pradère,"31, Haute-Garonne, Occitanie",31277,31277,Lasserre,
RH_fiche_449_,Ref_0449,,,31,=31=,Toulouse,,La Compagnie du code,,31000,62 rue Matabiau,,62 rue Matabiau 31000 Toulouse,,,SARL en SCIC,,,05 32 10 83 40,43.612572,1.448769,62 Rue Matabiau 31000 Toulouse,0.98,housenumber,31555_5776_00062,62,Rue Matabiau,,31000,Toulouse,"31, Haute-Garonne, Occitanie",31555,,,
RH_fiche_450_,Ref_0450,,,31,=31=,Toulouse,,Wild Code School,,31300,18 place Roguet,,18 place Roguet 31300 Toulouse,,,,,,666476870,43.597474,1.430629,18 Place Roguet 31300 Toulouse,0.97,housenumber,31555_7576_00018,18,Place Roguet,,31300,Toulouse,"31, Haute-Garonne, Occitanie",31555,,,
RH_fiche_451_,Ref_0451,,,11,=11=,Escales,,NUM.IN.OC  atelier numérique de l'association ATO MOSSU,,11200,1 rue du Mûrier,,1 rue du Mûrier 11200 Escales,,,Association,intervention itinérante,,06 32 98 44 76,43.222805,2.696567,1 Rue du Murier 11200 Escales,0.94,housenumber,11126_0410_00001,1,Rue du Murier,,11200,Escales,"11, Aude, Occitanie",11126,,,
RH_fiche_452_,Ref_0452,,,31,=31=,Montlaur,,Mon Assistant Numérique Nord Lauragais,,31450,1000 Route de Potié,,1000 Route de Potié 31450 Montlaur,,,Micro-Entrepreneur,Intervention itinérante  possible à domicile ou auprès de structures ou collectivités,,06 07 36 40 17,43.476707,1.598286,1000 Route de Potié 31450 Montlaur,0.95,housenumber,31384_0083_01000,1000,Route de Potié,,31450,Montlaur,"31, Haute-Garonne, Occitanie",31384,,,
RH_fiche_453_,Ref_0453,,,31,=31=,Toulouse,,La Tech Academy,,31000,76 allée Jean Jaurès,,76 allée Jean Jaurès 31000 Toulouse,,,,,,05 61 72 24 09,43.60797,1.452579,76 Allées Jean Jaurès 31000 Toulouse,0.91,housenumber,31555_4600_00076,76,Allées Jean Jaurès,,31000,Toulouse,"31, Haute-Garonne, Occitanie",31555,,,
RH_fiche_454_,Ref_0454,,,31,=31=,Toulouse,,Secours populaire français,Secours populaire,31200,147 Avenue des Etats Unis,,147 Avenue des Etats Unis 31200 Toulouse,,,Association,,,05 34 40 34 40,43.63554,1.43059,147 Avenue des Etats Unis 31200 Toulouse,0.99,housenumber,31555_3104_00147,147,Avenue des Etats Unis,,31200,Toulouse,"31, Haute-Garonne, Occitanie",31555,,,
RH_fiche_455_,Ref_0455,,,31,=31=,Saint-lys,,Ordisol,,31470,4 Avenue de Gascogne,,4 Avenue de Gascogne 31470 Saint-lys,,,Association,Intervention itinérante  possible auprès de structures ou collectivités,samir.chrouki@gmail.com,06 32 51 35 65,43.514,1.175714,4 Avenue de Gascogne 31470 Saint-Lys,0.96,housenumber,31499_0128_00004,4,Avenue de Gascogne,,31470,Saint-Lys,"31, Haute-Garonne, Occitanie",31499,,,
RH_fiche_456_,Ref_0456,,,31,=31=,Saint-Lys,,"
Médi@TIC",CCAS Saint-Lys,31470,1 bis  rue du Presbytère,,1 bis  rue du Presbytère 31470 Saint-Lys,,,,,,05 62 23 76 77,43.514398,1.178565,Rue du Presbytere 31470 Saint-Lys,0.81,street,31499_0243,,Rue du Presbytere,,31470,Saint-Lys,"31, Haute-Garonne, Occitanie",31499,,,
RH_fiche_457_,Ref_0457,,,31,=31=,Toulouse,,La rebooterie,,31200,29 bis avenue des Mazades,,29 bis avenue des Mazades 31200 Toulouse,,,Association,,,,43.623129,1.441383,29 bis Avenue des Mazades 31200 Toulouse,0.98,housenumber,31555_5848_00029_bis,29 bis,Avenue des Mazades,,31200,Toulouse,"31, Haute-Garonne, Occitanie",31555,,,
RH_fiche_458_,Ref_0458,,,65,=65=,Castelnau-Magnoac,65129,Médiathèque,,65230,21 place de l'Estelette,,21 place de l'Estelette 65230 Castelnau-Magnoac,,,,,,05 62 99 80 62,43.29505,0.505823,21 Place de l’Estelette 65230 Castelnau-Magnoac,0.95,housenumber,65129_0033_00021,21,Place de l’Estelette,,65230,Castelnau-Magnoac,"65, Hautes-Pyrénées, Occitanie",65129,,,
RH_fiche_459_,Ref_0459,,,65,=65=,Cauterets,65138,Médiathèque Municipale,,65110,2 Esplanade des œufs,,2 Esplanade des œufs 65110 Cauterets,,,,,,05 62 92 59 96,42.887476,-0.114472,2 Esplanade des Oeufs 65110 Cauterets,0.94,housenumber,65138_0137_00002,2,Esplanade des Oeufs,,65110,Cauterets,"65, Hautes-Pyrénées, Occitanie",65138,,,
RH_fiche_460_,Ref_0460,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RH_fiche_461_,Ref_0461,,,65,=65=,Trie sur Baïse,65452,Maisons de services au public,,65220,31 place de la mairie,,31 place de la mairie 65220 Trie sur Baïse,,,,,,05 62 35 66 00,43.320486,0.370906,31 Place de la Mairie 65220 Trie-sur-Baïse,0.95,housenumber,65452_0040_00031,31,Place de la Mairie,,65220,Trie-sur-Baïse,"65, Hautes-Pyrénées, Occitanie",65452,,,
RH_fiche_462_,Ref_0462,,,11,=11=,Capendu,,Info Jeunes Minervois - Val de Dagne,,11700,2 rue des Figuères ,,2 rue des Figuères  11700 Capendu,,,,,,04 68 79 86 99,43.184142,2.556949,2 Rue des Figuéres 11700 Capendu,0.95,housenumber,11068_0035_00002,2,Rue des Figuéres,,11700,Capendu,"11, Aude, Occitanie",11068,,,
RH_fiche_463_,Ref_0463,,,11,=11=,Carcassonne,,Info Jeunes Aude - Station Acti City,,11000,48 rue Antoine Marty,,48 rue Antoine Marty 11000 Carcassonne,,,,,,04 68 25 12 25,43.216347,2.355838,48 Rue Antoine Marty 11000 Carcassonne,0.97,housenumber,11069_0280_00048,48,Rue Antoine Marty,,11000,Carcassonne,"11, Aude, Occitanie",11069,,,
RH_fiche_464_,Ref_0464,,,11,=11=,Carcassonne,,Info Jeunes Carcassonne - La Roseraie,,11000,10 rue Alexandre Guiraud,,10 rue Alexandre Guiraud 11000 Carcassonne,,,,,,04 68 72 89 42,43.210812,2.364718,10 Rue Alexandre Guiraud 11000 Carcassonne,0.97,housenumber,11069_0150_00010,10,Rue Alexandre Guiraud,,11000,Carcassonne,"11, Aude, Occitanie",11069,,,
RH_fiche_465_,Ref_0465,,,11,=11=,Carcassonne,,Info Jeunes Carcassonne - Max Savy,,11000,1 rue Moulin de la Seigne ,,1 rue Moulin de la Seigne  11000 Carcassonne,,,,,,04 68 71 14 32,43.224596,2.351186,1 Rue du Moulin de la Seigne 11000 Carcassonne,0.91,housenumber,11069_3179_00001,1,Rue du Moulin de la Seigne,,11000,Carcassonne,"11, Aude, Occitanie",11069,,,
RH_fiche_466_,Ref_0466,,,11,=11=,Narbonne,,Info Jeunes Narbonne,,11100,Place Salengro,,Place Salengro 11100 Narbonne,,,,,,04 68 90 26 66,43.185711,3.003112,Place Roger Salengro 11100 Narbonne,0.8,street,11262_4570,,Place Roger Salengro,,11100,Narbonne,"11, Aude, Occitanie",11262,,,
RH_fiche_467_,Ref_0467,,,11,=11=,Bram,,Info Jeunes Piège Lauragais Malepère,,11150,1 avenue Georges Clémenceau,,1 avenue Georges Clémenceau 11150 Bram,,,,,,04 68 76 69 40,43.240412,2.109729,1 Avenue Clemenceau 11150 Bram,0.76,housenumber,11049_0099_00001,1,Avenue Clemenceau,,11150,Bram,"11, Aude, Occitanie",11049,,,
RH_fiche_468_,Ref_0468,,,11,=11=,Alzonne,,Info Jeunes Alzonne - Michel Escande,,11170,13 rue des Jardins ,,13 rue des Jardins  11170 Alzonne,,,,,,04 68 24 50 30,43.253471,2.175237,13 Rue des Jardins 11170 Alzonne,0.95,housenumber,11009_0061_00013,13,Rue des Jardins,,11170,Alzonne,"11, Aude, Occitanie",11009,,,
RH_fiche_469_,Ref_0469,,,11,=11=,Trèbes,,Info Jeunes Trèbes - Les Capucins,,11800,Chemin de La Lande,,Chemin de La Lande 11800 Trèbes,,,,,,04 68 24 01 37,43.207838,2.439779,Chemin de la Lande 11800 Trèbes,0.95,street,11397_0128,,Chemin de la Lande,,11800,Trèbes,"11, Aude, Occitanie",11397,,,
RH_fiche_470_,Ref_0470,,,32,=32=,Nogaro,,PIJ Nogaro / CLAN,,32110,CLAN  23 avenue de Daniate,,CLAN  23 avenue de Daniate 32110 Nogaro,,,,,,05 62 69 02 20,43.764977,-0.031911,23 Avenue Daniate 32110 Nogaro,0.76,housenumber,32296_0300_00023,23,Avenue Daniate,,32110,Nogaro,"32, Gers, Occitanie",32296,,,
RH_fiche_471_,Ref_0471,,,32,=32=,Auch,,Info Jeunes Gers - Auch,,32000,16 bis rue Rouget de Lisle,,16 bis rue Rouget de Lisle 32000 Auch,,,,,,05 62 60 21 21,43.647076,0.592041,16 bis Rue Rouget de Lisle 32000 Auch,0.97,housenumber,32013_3940_00016_bis,16 bis,Rue Rouget de Lisle,,32000,Auch,"32, Gers, Occitanie",32013,,,
RH_fiche_472_,Ref_0472,,,32,=32=,Condom,,Info Jeunes La Ténarèze,,32100,Gare routière  Boulevard de la Libération,,Gare routière  Boulevard de la Libération 32100 Condom,,,,,,05 62 68 30 46,43.958122,0.375212,Boulevard de la Liberation 32100 Condom,0.72,street,32107_0680,,Boulevard de la Liberation,,32100,Condom,"32, Gers, Occitanie",32107,,,
RH_fiche_473_,Ref_0473,,,32,=32=,Fleurance,,Info Jeunes Fleurance,,32500,62 rue Adolphe Cadéot,,62 rue Adolphe Cadéot 32500 Fleurance,,,,,,05 62 64 02 04,43.850282,0.661762,62 Rue Adolphe Cadéot 32500 Fleurance,0.96,housenumber,32132_0020_00062,62,Rue Adolphe Cadéot,,32500,Fleurance,"32, Gers, Occitanie",32132,,,
RH_fiche_474_,Ref_0474,,,32,=32=,Lectoure,,Info Jeunes Lectoure,,32700,2 cours Gambetta,,2 cours Gambetta 32700 Lectoure,,,,,,05 62 68 75 47,43.933522,0.626401,2 Cours Gambetta 32700 Lectoure,0.95,housenumber,32208_0541_00002,2,Cours Gambetta,,32700,Lectoure,"32, Gers, Occitanie",32208,,,
RH_fiche_475_,Ref_0475,,,31,=31=,Roquettes,,Centre Animation Jeunesse Roquettes,,31120,19 rue Clément Ader,,19 rue Clément Ader 31120 Roquettes,,,,,,06 07 10 79 7,43.498399,1.366958,19 Rue Clément Ader 31120 Roquettes,0.96,housenumber,31460_0070_00019,19,Rue Clément Ader,,31120,Roquettes,"31, Haute-Garonne, Occitanie",31460,,,
RH_fiche_476_,Ref_0476,,,31,=31=,Venerque,,PIJ Venerque,,31810,2 rue Jean Jaurès,,2 rue Jean Jaurès 31810 Venerque,,,,,,05 62 23 53 02,43.433295,1.446668,2 Rue Jean Jaures 31810 Venerque,0.95,housenumber,31572_0077_00002,2,Rue Jean Jaures,,31810,Venerque,"31, Haute-Garonne, Occitanie",31572,,,
RH_fiche_477_,Ref_0477,,,31,=31=,Toulouse,,Info Jeunes Toulouse Mirail,,31100,6 Chemin Edgard Varèse,,6 Chemin Edgard Varèse 31100 Toulouse,,,,,,05 61 72 45 37,43.573614,1.40405,6 Cheminement Edgard Varèse 31100 Toulouse,0.82,housenumber,31555_2874_00006,6,Cheminement Edgard Varèse,,31100,Toulouse,"31, Haute-Garonne, Occitanie",31555,,,
RH_fiche_478_,Ref_0478,,,31,=31=,Toulouse,,Info Jeunes Toulouse Quartiers Nord,,31200,1 route de Launaguet,,1 route de Launaguet 31200 Toulouse,,,,,,05 62 72 23 78,43.6264,1.437073,1 Route de Launaguet 31200 Toulouse,0.99,housenumber,31555_5096_00001,1,Route de Launaguet,,31200,Toulouse,"31, Haute-Garonne, Occitanie",31555,,,
RH_fiche_479_,Ref_0479,,,31,=31=,Toulouse,,Info Jeunes Toulouse Soupetard,,31500,75 rue Louis Plana,,75 rue Louis Plana 31500 Toulouse,,,,,,05 61 27 91 17,43.612784,1.477074,75 Rue Louis Plana 31500 Toulouse,0.99,housenumber,31555_5396_00075,75,Rue Louis Plana,,31500,Toulouse,"31, Haute-Garonne, Occitanie",31555,,,
RH_fiche_480_,Ref_0480,,,31,=31=,Toulouse,,Info Jeunes Toulouse Empalot,,31400,33 rue Jean Lebas,,33 rue Jean Lebas 31400 Toulouse,,,,,,05 34 31 09 48,43.575161,1.439793,33 Rue Jean Lebas 31400 Toulouse,0.98,housenumber,31555_4604_00033,33,Rue Jean Lebas,,31400,Toulouse,"31, Haute-Garonne, Occitanie",31555,,,
RH_fiche_481_,Ref_0481,,,31,=31=,Aussonne,,Info Jeunes Aussonne,,31840,3 rue du Fort,,3 rue du Fort 31840 Aussonne,,,,,,05 34 52 92 64,43.683006,1.317759,3 Rue du Fort 31840 Aussonne,0.96,housenumber,31032_0065_00003,3,Rue du Fort,,31840,Aussonne,"31, Haute-Garonne, Occitanie",31032,,,
RH_fiche_482_,Ref_0482,,,31,=31=,Revel,,Info Jeunes  Revel,,31250,avenue des Frères Arnaud,,avenue des Frères Arnaud 31250 Revel,,,,,,05 62 57 84 79,43.463384,2.00099,Avenue des Fréres Arnaud 31250 Revel,0.96,street,31451_0790,,Avenue des Fréres Arnaud,,31250,Revel,"31, Haute-Garonne, Occitanie",31451,,,
RH_fiche_483_,Ref_0483,,,31,=31=,Ramonville Saint Agne,,Info Jeunes Sicoval,,31520,Place Jean Jaurès,,Place Jean Jaurès 31520 Ramonville Saint Agne,,,,,,05 61 75 10 04,43.545015,1.484515,Rue Jean Bouin 31520 Ramonville-Saint-Agne,0.63,street,31446_0341,,Rue Jean Bouin,,31520,Ramonville-Saint-Agne,"31, Haute-Garonne, Occitanie",31446,,,
RH_fiche_484_,Ref_0484,,,31,=31=,Saint Orens de gameville,,Info Jeunes Saint Orens,,31650,Mairie  46 avenue de Gameville,,Mairie  46 avenue de Gameville 31650 Saint Orens de gameville,,,,,,05 61 39 54 02,43.551891,1.533876,46 Avenue de Gameville 31650 Saint-Orens-de-Gameville,0.86,housenumber,31506_0670_00046,46,Avenue de Gameville,,31650,Saint-Orens-de-Gameville,"31, Haute-Garonne, Occitanie",31506,,,
RH_fiche_485_,Ref_0485,,,31,=31=,Plaisance du Touch,,Info Jeunes Plaisance du Touch,,31830,8 avenue de Montaigne,,8 avenue de Montaigne 31830 Plaisance du Touch,,,,,,05 34 57 16 15,43.563327,1.303617,8 Avenue Montaigne 31830 Plaisance-du-Touch,0.91,housenumber,31424_2000_00008,8,Avenue Montaigne,,31830,Plaisance-du-Touch,"31, Haute-Garonne, Occitanie",31424,,,
RH_fiche_486_,Ref_0486,,,31,=31=,Tournefeuille,,Info Jeunes Tournefeuille,,31170,1 rue de l'Ariège,,1 rue de l'Ariège 31170 Tournefeuille,,,,,,05 62 48 84 10,43.588907,1.337142,1 Avenue de l’Ariège 31170 Tournefeuille,0.81,housenumber,31557_0710_00001,1,Avenue de l’Ariège,,31170,Tournefeuille,"31, Haute-Garonne, Occitanie",31557,,,
RH_fiche_487_,Ref_0487,,,31,=31=,Toulouse,,Info Jeunes Occitanie,,31000,17 rue de Metz,,17 rue de Metz 31000 Toulouse,,,,,,05 61 21 20 20,43.600319,1.443185,17 Rue de Metz 31000 Toulouse,0.98,housenumber,31555_5904_00017,17,Rue de Metz,,31000,Toulouse,"31, Haute-Garonne, Occitanie",31555,,,
RH_fiche_488_,Ref_0488,,,31,=31=,Auterive,,Info Jeunes Auterive,,31190,1 place du Maréchal Leclerc,,1 place du Maréchal Leclerc 31190 Auterive,,,,,,05 61 50 74 97,43.352866,1.477881,1 Place du Marechal Leclerc 31190 Auterive,0.96,housenumber,31033_0160_00001,1,Place du Marechal Leclerc,,31190,Auterive,"31, Haute-Garonne, Occitanie",31033,,,
RH_fiche_489_,Ref_0489,,,65,=65=,Tarbes,,Info Jeunes Mairie de Tarbes,,65000,3 Rue Colomès de Juillan,,3 Rue Colomès de Juillan 65000 Tarbes,,,,,,05 62 93 22 12,43.234617,0.07326,3 Rue Colomès de Juillan 65000 Tarbes,0.96,housenumber,65440_0760_00003,3,Rue Colomès de Juillan,,65000,Tarbes,"65, Hautes-Pyrénées, Occitanie",65440,,,
RH_fiche_490_,Ref_0490,,,65,=65=,Lourdes,,Info Jeunes Lourdes,,65100,8 impasse des Tilleuls,,8 impasse des Tilleuls 65100 Lourdes,,,,,,05 62 94 31 51,43.092417,-0.045255,8 Passage des Tilleuls 65100 Lourdes,0.77,housenumber,65286_2425_00008,8,Passage des Tilleuls,,65100,Lourdes,"65, Hautes-Pyrénées, Occitanie",65286,,,
